ClassName,Changes,TotalCommits,Insertions,Deletions
Log10,4,993,20,13
Log1p,4,993,20,11
Logistic,6,993,38,22
Logit,6,993,77,21
Log,4,993,20,11
Max,2,993,1,1
Min,2,993,1,1
Minus,6,993,24,11
Multiply,2,993,1,1
package-info,1,993,0,0
Power,4,993,20,11
Pow,2,993,1,1
Rint,2,993,1,1
Sigmoid,7,993,80,22
Signum,2,993,1,1
Sinc,5,993,141,52
Sinh,6,993,24,11
Sin,6,993,24,11
Sqrt,4,993,20,11
StepFunction,4,993,9,6
Subtract,2,993,1,1
Tanh,4,993,20,12
Tan,4,993,20,12
Ulp,2,993,1,1
FunctionUtils,9,993,525,67
BaseAbstractUnivariateIntegrator,4,993,29,16
BaseRuleFactory,7,678,56,15
GaussIntegratorFactory,5,678,23,12
GaussIntegrator,4,678,12,8
LegendreHighPrecisionRuleFactory,8,678,21,15
LegendreRuleFactory,9,678,20,18
package-info,1,672,0,0
IterativeLegendreGaussIntegrator,3,630,20,10
LegendreGaussIntegrator,4,993,17,10
package-info,1,993,0,0
RombergIntegrator,2,993,3,3
SimpsonIntegrator,2,993,4,4
TrapezoidIntegrator,3,993,14,9
UnivariateIntegrator,1,993,0,0
BicubicSplineInterpolatingFunction,3,993,40,12
BicubicSplineInterpolator,4,993,19,14
BivariateGridInterpolator,3,993,14,7
DividedDifferenceInterpolator,3,993,19,14
FieldHermiteInterpolator,4,76,61,3
HermiteInterpolator,5,718,41,55
LinearInterpolator,3,993,13,7
LoessInterpolator,2,993,37,17
MicrosphereInterpolatingFunction,3,993,8,4
MicrosphereInterpolator,3,993,11,3
MultivariateInterpolator,2,993,12,10
NevilleInterpolator,2,993,13,9
package-info,1,993,0,0
SmoothingPolynomialBicubicSplineInterpolator,4,993,43,12
SplineInterpolator,4,993,16,15
TricubicSplineInterpolatingFunction,4,993,29,30
TricubicSplineInterpolator,4,993,9,5
TrivariateGridInterpolator,4,993,15,8
UnivariateInterpolator,2,993,6,2
UnivariatePeriodicInterpolator,3,993,9,6
MultivariateFunction,1,993,0,0
MultivariateMatrixFunction,1,993,0,0
MultivariateVectorFunction,1,993,0,0
package-info,1,993,0,0
ParametricUnivariateFunction,1,993,0,0
package-info,1,993,0,0
PolynomialFunction,4,993,28,4
PolynomialFunctionLagrangeForm,2,993,9,5
PolynomialFunctionNewtonForm,5,993,39,17
PolynomialSplineFunction,4,993,32,6
PolynomialsUtils,1,993,0,0
AbstractDifferentiableUnivariateSolver,5,993,9,6
AbstractPolynomialSolver,2,993,1,1
AbstractUnivariateDifferentiableSolver,3,520,8,6
AbstractUnivariateSolver,3,993,4,4
AllowedSolution,1,993,0,0
BaseAbstractUnivariateSolver,6,993,31,15
BaseSecantSolver,3,993,10,4
BaseUnivariateSolver,3,993,11,7
BisectionSolver,3,993,4,2
BracketedUnivariateSolver,1,993,0,0
BracketingNthOrderBrentSolver,2,993,15,5
BrentSolver,2,993,6,1
DifferentiableUnivariateSolver,2,993,1,0
IllinoisSolver,1,993,0,0
LaguerreSolver,8,993,119,54
MullerSolver2,2,993,6,1
MullerSolver,3,993,11,2
NewtonRaphsonSolver,3,520,7,4
NewtonSolver,4,993,8,3
package-info,1,993,0,0
PegasusSolver,1,993,0,0
PolynomialSolver,2,993,1,1
RegulaFalsiSolver,1,993,0,0
RiddersSolver,2,993,5,1
SecantSolver,2,993,5,1
UnivariateDifferentiableSolver,2,520,2,2
UnivariateSolver,1,993,0,0
UnivariateSolverUtils,4,993,43,22
TrivariateFunction,1,993,0,0
UnivariateFunction,1,993,0,0
UnivariateMatrixFunction,1,993,0,0
UnivariateVectorFunction,1,993,0,0
ComplexField,1,993,0,0
ComplexFormat,4,993,65,34
Complex,3,993,54,56
ComplexUtils,3,993,20,5
package-info,1,993,0,0
Quaternion,3,413,6,6
RootsOfUnity,1,993,0,0
BracketingNthOrderBrentSolverDFP,2,993,9,10
DfpDec,2,993,2,2
DfpField,2,993,2,0
Dfp,6,993,399,17
DfpMath,1,993,0,0
package-info,1,993,0,0
UnivariateDfpFunction,1,993,0,0
AbstractIntegerDistribution,6,993,42,15
AbstractMultivariateRealDistribution,5,578,16,49
AbstractRealDistribution,8,993,72,11
BetaDistribution,3,993,29,18
BinomialDistribution,2,993,20,0
CauchyDistribution,3,993,23,12
ChiSquaredDistribution,4,993,29,20
DiscreteDistribution,5,57,54,251
DiscreteIntegerDistribution,4,57,12,221
DiscreteRealDistribution,4,57,14,259
EnumeratedDistribution,1,17,0,0
EnumeratedIntegerDistribution,1,17,0,0
EnumeratedRealDistribution,1,17,0,0
ExponentialDistribution,3,993,105,15
FDistribution,4,993,34,24
GammaDistribution,11,993,307,89
HypergeometricDistribution,3,993,33,36
IntegerDistribution,1,993,0,0
KolmogorovSmirnovDistribution,1,993,0,0
LevyDistribution,2,14,16,0
LogNormalDistribution,5,993,50,27
MixtureMultivariateRealDistribution,2,347,2,3
MultivariateNormalDistribution,5,578,56,27
MultivariateRealDistribution,5,578,26,77
NormalDistribution,5,993,56,23
package-info,1,993,0,0
PascalDistribution,3,993,26,4
PoissonDistribution,3,993,127,10
RealDistribution,5,993,23,11
SaddlePointExpansion,1,993,0,0
TDistribution,3,993,31,20
TriangularDistribution,5,993,31,27
UniformIntegerDistribution,2,993,27,4
UniformRealDistribution,4,993,33,27
WeibullDistribution,3,993,25,20
ZipfDistribution,2,993,21,7
ConvergenceException,1,993,0,0
DimensionMismatchException,1,993,0,0
MathArithmeticException,1,993,0,0
MathIllegalArgumentException,1,993,0,0
MathIllegalNumberException,1,993,0,0
MathIllegalStateException,1,993,0,0
MathInternalError,1,993,0,0
MathParseException,1,993,0,0
MathRuntimeException,1,397,0,0
MathUnsupportedOperationException,1,993,0,0
MaxCountExceededException,1,993,0,0
MultiDimensionMismatchException,1,993,0,0
NoBracketingException,1,993,0,0
NoDataException,1,993,0,0
NonMonotonicSequenceException,1,993,0,0
NotANumberException,3,471,2,2
NotFiniteNumberException,1,993,0,0
NotPositiveException,1,993,0,0
NotStrictlyPositiveException,1,993,0,0
NullArgumentException,1,993,0,0
NumberIsTooLargeException,1,993,0,0
NumberIsTooSmallException,1,993,0,0
OutOfRangeException,1,993,0,0
package-info,1,993,0,0
TooManyEvaluationsException,1,993,0,0
TooManyIterationsException,1,180,0,0
ArgUtils,1,993,0,0
DummyLocalizable,1,993,0,0
ExceptionContext,1,993,0,0
ExceptionContextProvider,1,993,0,0
Localizable,1,993,0,0
LocalizedFormats,15,993,14,13
package-info,1,993,0,0
ZeroException,1,993,0,0
ExtendedFieldElement,6,77,52,542
FieldElement,3,993,15,8
Field,1,993,0,0
DefaultMeasurementModel,3,993,21,13
DefaultProcessModel,2,993,56,28
KalmanFilter,3,993,39,28
MeasurementModel,2,993,3,4
package-info,1,993,0,0
ProcessModel,2,993,5,8
CurveFitter,3,180,11,11
GaussianFitter,2,180,2,2
HarmonicFitter,1,180,0,0
package-info,1,180,0,0
PolynomialFitter,1,180,0,0
WeightedObservedPoint,1,180,0,0
AbstractFormat,2,993,2,2
BigFractionField,1,993,0,0
BigFractionFormat,1,993,0,0
BigFraction,2,993,24,27
FractionConversionException,1,993,0,0
FractionField,1,993,0,0
FractionFormat,1,993,0,0
Fraction,3,993,3,3
package-info,1,993,0,0
ProperBigFractionFormat,1,993,0,0
ProperFractionFormat,1,993,0,0
AbstractListChromosome,3,993,12,19
BinaryChromosome,3,993,5,11
BinaryMutation,3,993,3,3
Chromosome,4,993,22,25
ChromosomePair,2,993,0,3
CrossoverPolicy,3,993,5,1
CycleCrossover,4,594,26,3
ElitisticListPopulation,9,993,46,36
Fitness,2,993,1,3
FixedElapsedTime,3,863,4,7
FixedGenerationCount,3,993,7,9
GeneticAlgorithm,3,993,23,24
InvalidRepresentationException,1,993,0,0
ListPopulation,9,993,112,46
MutationPolicy,2,993,4,1
NPointCrossover,3,774,12,11
OnePointCrossover,4,993,20,16
OrderedCrossover,5,592,29,6
package-info,2,993,0,4
PermutationChromosome,2,993,1,2
Population,4,993,9,4
RandomKey,3,993,21,32
RandomKeyMutation,3,993,2,3
SelectionPolicy,2,993,4,1
StoppingCondition,2,993,3,4
TournamentSelection,4,993,8,9
UniformCrossover,3,720,14,9
Euclidean1D,1,993,0,0
Interval,4,993,64,4
IntervalsSet,3,993,20,13
OrientedPoint,2,993,3,4
package-info,1,993,0,0
SubOrientedPoint,1,993,0,0
Vector1DFormat,2,993,1,1
Vector1D,2,993,1,1
CardanEulerSingularityException,1,993,0,0
Euclidean3D,1,993,0,0
FieldRotation,4,77,24,19
FieldVector3D,4,77,345,50
Line,4,993,23,21
NotARotationMatrixException,1,993,0,0
OutlineExtractor,2,993,2,2
package-info,1,993,0,0
Plane,3,993,84,82
PolyhedronsSet,3,993,63,46
RotationDS,3,81,7,1218
Rotation,5,993,195,212
RotationOrder,1,993,0,0
Segment,1,993,0,0
SphericalCoordinates,2,90,5,5
SubLine,3,993,11,5
SubPlane,1,993,0,0
Vector3DDS,2,81,0,1087
Vector3DFormat,2,993,1,1
Vector3D,3,993,5,5
Euclidean2D,1,993,0,0
Line,4,993,17,4
NestedLoops,1,993,0,0
package-info,1,993,0,0
PolygonsSet,7,993,530,137
Segment,4,993,51,6
SubLine,2,993,2,2
Vector2DFormat,2,993,1,1
Vector2D,2,993,1,1
package-info,1,993,0,0
AbstractRegion,3,993,99,66
AbstractSubHyperplane,2,993,0,1
BoundaryAttribute,1,993,0,0
BoundarySizeVisitor,1,993,0,0
BSPTree,3,993,4,3
BSPTreeVisitor,1,993,0,0
Characterization,2,993,0,90
Embedding,1,993,0,0
Hyperplane,1,993,0,0
package-info,1,993,0,0
RegionFactory,1,993,0,0
Region,1,993,0,0
Side,1,993,0,0
SubHyperplane,2,993,3,3
Transform,1,993,0,0
AVLTree,2,993,6,6
OrderedTuple,5,993,36,25
package-info,1,993,0,0
Space,2,993,5,1
VectorFormat,1,993,0,0
Vector,2,993,4,2
AbstractFieldMatrix,8,993,153,119
AbstractRealMatrix,9,993,113,83
AnyMatrix,1,993,0,0
Array2DRowFieldMatrix,4,993,72,48
Array2DRowRealMatrix,6,993,70,48
ArrayFieldVector,12,993,428,347
ArrayRealVector,18,993,189,117
BiDiagonalTransformer,1,993,0,0
BlockFieldMatrix,4,993,119,75
BlockRealMatrix,5,993,96,50
CholeskyDecomposition,1,993,0,0
ConjugateGradient,3,993,21,11
DecompositionSolver,1,993,0,0
DefaultFieldMatrixChangingVisitor,1,993,0,0
DefaultFieldMatrixPreservingVisitor,1,993,0,0
DefaultIterativeLinearSolverEvent,2,993,1,0
DefaultRealMatrixChangingVisitor,1,993,0,0
DefaultRealMatrixPreservingVisitor,1,993,0,0
DiagonalMatrix,6,124,53,120
EigenDecomposition,14,993,415,91
FieldDecompositionSolver,1,993,0,0
FieldLUDecomposition,4,993,9,16
FieldMatrixChangingVisitor,1,993,0,0
FieldMatrix,5,993,214,176
FieldMatrixPreservingVisitor,1,993,0,0
FieldVector,9,993,307,279
HessenbergTransformer,2,821,6,6
IllConditionedOperatorException,1,993,0,0
IterativeLinearSolverEvent,1,993,0,0
IterativeLinearSolver,2,993,3,3
JacobiPreconditioner,5,993,46,11
LUDecomposition,3,993,19,19
MatrixDimensionMismatchException,1,993,0,0
MatrixUtils,7,993,202,42
NonPositiveDefiniteMatrixException,1,993,0,0
NonPositiveDefiniteOperatorException,1,993,0,0
NonSelfAdjointOperatorException,1,993,0,0
NonSquareMatrixException,1,993,0,0
NonSquareOperatorException,1,993,0,0
NonSymmetricMatrixException,1,993,0,0
OpenMapRealMatrix,6,993,59,27
OpenMapRealVector,10,993,105,71
package-info,1,993,0,0
PivotingQRDecomposition,2,993,0,420
PreconditionedIterativeLinearSolver,3,993,41,37
QRDecomposition,4,993,70,58
RealLinearOperator,2,993,4,3
RealMatrixChangingVisitor,1,993,0,0
RealMatrixFormat,3,633,81,37
RealMatrix,4,993,341,296
RealMatrixPreservingVisitor,1,993,0,0
RealVectorChangingVisitor,1,784,0,0
RealVectorFormat,1,993,0,0
RealVector,23,993,611,225
RealVectorPreservingVisitor,3,790,7,4
RectangularCholeskyDecomposition,4,993,44,22
RRQRDecomposition,2,25,2,1
SchurTransformer,7,820,123,113
SingularMatrixException,1,993,0,0
SingularOperatorException,1,993,0,0
SingularValueDecomposition,2,993,9,1
SparseFieldMatrix,2,993,6,0
SparseFieldVector,6,993,126,101
SparseRealMatrix,2,993,5,0
SparseRealVector,3,993,6,1
SymmLQ,14,993,384,347
TriDiagonalTransformer,1,993,0,0
AbstractIntegrator,4,993,45,33
AbstractParameterizable,2,993,3,6
ContinuousOutputModel,2,993,10,3
EquationsMapper,1,993,0,0
EventFilter,1,4,0,0
EventHandler,2,993,23,0
EventState,2,993,47,8
FilterType,1,4,0,0
package-info,1,993,0,0
Transformer,1,4,0,0
ExpandableStatefulODE,2,993,6,2
FirstOrderConverter,1,993,0,0
FirstOrderDifferentialEquations,2,993,7,1
FirstOrderIntegrator,2,993,10,6
JacobianMatrices,4,993,72,47
MainStateJacobianProvider,2,993,7,1
MultistepIntegrator,3,993,21,11
AdamsBashforthIntegrator,2,993,8,5
AdamsIntegrator,2,993,8,5
AdamsMoultonIntegrator,2,993,8,5
AdamsNordsieckTransformer,1,993,0,0
AdaptiveStepsizeIntegrator,3,993,9,5
ClassicalRungeKuttaIntegrator,1,993,0,0
ClassicalRungeKuttaStepInterpolator,1,993,0,0
DormandPrince54Integrator,1,993,0,0
DormandPrince54StepInterpolator,1,993,0,0
DormandPrince853Integrator,1,993,0,0
DormandPrince853StepInterpolator,3,993,87,79
EmbeddedRungeKuttaIntegrator,2,993,6,3
EulerIntegrator,1,993,0,0
EulerStepInterpolator,1,993,0,0
GillIntegrator,1,993,0,0
GillStepInterpolator,1,993,0,0
GraggBulirschStoerIntegrator,3,993,14,8
GraggBulirschStoerStepInterpolator,1,993,0,0
HighamHall54Integrator,1,993,0,0
HighamHall54StepInterpolator,1,993,0,0
MidpointIntegrator,1,993,0,0
MidpointStepInterpolator,1,993,0,0
package-info,1,993,0,0
RungeKuttaIntegrator,2,993,6,3
RungeKuttaStepInterpolator,1,993,0,0
ThreeEighthesIntegrator,1,993,0,0
ThreeEighthesStepInterpolator,1,993,0,0
ODEIntegrator,1,993,0,0
package-info,1,993,0,0
ParameterConfiguration,2,993,2,1
Parameterizable,1,993,0,0
ParameterizedODE,2,993,5,4
ParameterizedWrapper,2,993,8,5
ParameterJacobianProvider,2,993,9,4
ParameterJacobianWrapper,3,993,35,26
AbstractStepInterpolator,3,993,63,49
DummyStepHandler,1,993,0,0
FixedStepHandler,1,993,0,0
NordsieckStepInterpolator,2,993,3,1
package-info,1,993,0,0
StepHandler,2,993,6,1
StepInterpolator,2,993,13,5
StepNormalizerBounds,1,993,0,0
StepNormalizer,2,993,9,2
StepNormalizerMode,1,993,0,0
SecondaryEquations,2,993,7,1
SecondOrderDifferentialEquations,1,993,0,0
SecondOrderIntegrator,1,993,0,0
UnknownParameterException,1,499,0,0
AbstractConvergenceChecker,2,180,1,1
BaseMultiStartMultivariateOptimizer,5,180,32,16
BaseMultivariateOptimizer,3,180,11,12
BaseOptimizer,6,180,20,7
ConvergenceChecker,2,180,1,1
GoalType,2,180,0,31
InitialGuess,2,180,1,1
AbstractConvergenceChecker,5,993,14,0
BaseMultivariateMultiStartOptimizer,3,993,2,0
BaseMultivariateOptimizer,6,993,10,5
BaseMultivariateSimpleBoundsOptimizer,4,993,3,1
BaseMultivariateVectorMultiStartOptimizer,3,993,2,0
BaseMultivariateVectorOptimizer,4,993,5,0
BaseOptimizer,5,993,5,3
ConvergenceChecker,3,993,2,0
DifferentiableMultivariateMultiStartOptimizer,4,993,5,3
DifferentiableMultivariateOptimizer,3,993,3,1
DifferentiableMultivariateVectorMultiStartOptimizer,3,993,3,1
DifferentiableMultivariateVectorOptimizer,3,993,3,1
AbstractSimplex,4,993,4,1
BaseAbstractMultivariateOptimizer,10,993,197,27
BaseAbstractMultivariateSimpleBoundsOptimizer,6,993,21,64
BaseAbstractMultivariateVectorOptimizer,8,993,255,49
BOBYQAOptimizer,8,993,13,8
CMAESOptimizer,24,993,582,486
MultiDirectionalSimplex,3,993,2,0
MultivariateFunctionMappingAdapter,3,993,2,0
MultivariateFunctionPenaltyAdapter,3,993,2,0
NelderMeadSimplex,3,993,2,0
package-info,1,993,0,0
PowellOptimizer,10,993,89,21
SimplexOptimizer,6,993,58,2
CurveFitter,5,993,106,14
GaussianFitter,7,993,137,108
HarmonicFitter,7,993,55,23
package-info,1,993,0,0
PolynomialFitter,8,993,68,14
WeightedObservedPoint,3,993,2,0
AbstractDifferentiableOptimizer,5,442,27,12
AbstractLeastSquaresOptimizer,21,993,491,195
AbstractScalarDifferentiableOptimizer,5,993,46,12
ConjugateGradientFormula,3,993,2,0
GaussNewtonOptimizer,10,993,56,29
LevenbergMarquardtOptimizer,8,993,142,102
NonLinearConjugateGradientOptimizer,4,993,4,0
package-info,1,993,0,0
Preconditioner,3,993,2,0
GoalType,4,993,3,0
InitialGuess,3,358,2,0
LeastSquaresConverter,3,993,2,0
AbstractLinearOptimizer,5,993,50,17
LinearConstraint,4,993,6,4
LinearObjectiveFunction,4,993,6,4
LinearOptimizer,4,993,13,9
NoFeasibleSolutionException,4,993,4,2
package-info,1,993,0,0
Relationship,4,993,2,1
SimplexSolver,10,993,81,40
SimplexTableau,7,993,48,36
UnboundedSolutionException,4,993,4,2
MultivariateDifferentiableMultiStartOptimizer,3,442,2,0
MultivariateDifferentiableOptimizer,3,442,2,0
MultivariateDifferentiableVectorMultiStartOptimizer,3,442,2,0
MultivariateDifferentiableVectorOptimizer,3,442,2,0
MultivariateMultiStartOptimizer,3,993,2,0
MultivariateOptimizer,4,993,4,2
OptimizationData,3,358,2,0
package-info,7,993,23,17
PointValuePair,5,993,58,8
PointVectorValuePair,5,993,58,10
SimpleBounds,3,356,2,0
SimplePointChecker,7,993,62,7
SimpleValueChecker,7,993,61,4
SimpleVectorValueChecker,6,993,64,6
Target,3,322,2,0
BaseAbstractUnivariateOptimizer,5,993,9,7
BaseUnivariateOptimizer,4,993,3,1
BracketFinder,4,993,3,1
BrentOptimizer,8,993,86,38
package-info,1,993,0,0
SimpleUnivariateValueChecker,5,845,59,1
UnivariateMultiStartOptimizer,4,993,3,1
UnivariateOptimizer,3,983,2,0
UnivariatePointValuePair,4,993,3,1
UnivariateRealOptimizer,2,993,0,28
Weight,4,322,4,6
LinearConstraint,2,180,1,1
LinearConstraintSet,1,180,0,0
LinearObjectiveFunction,2,180,1,1
LinearOptimizer,3,180,9,6
NoFeasibleSolutionException,2,180,1,1
NonNegativeConstraint,1,180,0,0
package-info,2,180,1,1
Relationship,2,180,1,1
SimplexSolver,5,180,66,11
SimplexTableau,4,180,30,11
UnboundedSolutionException,2,180,1,1
MaxEval,1,180,0,0
MaxIter,1,180,0,0
GoalType,2,176,1,1
GradientMultivariateOptimizer,3,180,11,13
NonLinearConjugateGradientOptimizer,7,180,40,26
package-info,2,180,1,1
Preconditioner,2,180,1,1
LeastSquaresConverter,2,180,1,1
MultiStartMultivariateOptimizer,2,180,0,1
MultivariateFunctionMappingAdapter,2,180,1,1
MultivariateFunctionPenaltyAdapter,2,180,1,1
MultivariateOptimizer,3,180,9,10
AbstractSimplex,2,180,1,1
BOBYQAOptimizer,4,180,2,3
CMAESOptimizer,7,180,17,17
MultiDirectionalSimplex,2,180,1,1
NelderMeadSimplex,2,180,1,1
package-info,2,180,1,1
PowellOptimizer,6,180,34,9
SimplexOptimizer,6,180,37,17
ObjectiveFunctionGradient,1,180,0,0
ObjectiveFunction,1,176,0,0
package-info,2,180,1,1
AbstractLeastSquaresOptimizer,5,180,95,87
GaussNewtonOptimizer,7,180,34,15
LevenbergMarquardtOptimizer,7,180,41,22
JacobianMultivariateVectorOptimizer,3,180,9,11
package-info,2,180,1,1
ModelFunctionJacobian,1,180,0,0
ModelFunction,1,180,0,0
MultiStartMultivariateVectorOptimizer,3,180,19,19
MultivariateVectorOptimizer,4,180,73,71
NonCorrelatedWeight,2,126,0,53
package-info,2,180,1,1
Target,2,180,1,1
Weight,6,180,21,25
ObjectiveFunction,2,180,0,46
OptimizationData,2,180,1,1
package-info,3,180,14,10
PointValuePair,2,180,1,1
PointVectorValuePair,2,180,1,1
SimpleBounds,2,180,1,1
SimplePointChecker,2,180,1,1
SimpleValueChecker,2,180,1,1
SimpleVectorValueChecker,2,180,1,1
BracketFinder,3,180,2,2
BrentOptimizer,3,180,2,2
MultiStartUnivariateOptimizer,3,180,1,8
package-info,2,180,1,1
SearchInterval,1,180,0,0
SimpleUnivariateValueChecker,2,180,1,1
UnivariateObjectiveFunction,1,180,0,0
UnivariateOptimizer,3,180,9,6
UnivariatePointValuePair,2,180,1,1
package-info,1,993,0,0
package-info,1,33,0,0
PollardRho,2,33,29,27
Primes,2,33,24,21
SmallPrimes,2,33,17,14
AbstractRandomGenerator,1,993,0,0
AbstractWell,1,993,0,0
BitsStreamGenerator,3,993,35,5
CorrelatedRandomVectorGenerator,1,993,0,0
EmpiricalDistribution,14,993,524,242
GaussianRandomGenerator,1,993,0,0
ISAACRandom,2,993,4,4
JDKRandomGenerator,1,993,0,0
MersenneTwister,1,993,0,0
NormalizedRandomGenerator,1,993,0,0
package-info,1,993,0,0
RandomAdaptor,1,993,0,0
RandomDataGenerator,10,524,226,103
RandomDataImpl,10,993,127,595
RandomData,4,993,45,44
RandomGenerator,1,993,0,0
RandomVectorGenerator,1,993,0,0
StableRandomGenerator,3,993,8,4
SynchronizedRandomGenerator,2,256,1,1
UncorrelatedRandomVectorGenerator,1,993,0,0
UniformRandomGenerator,1,993,0,0
UnitSphereRandomVectorGenerator,3,993,10,13
ValueServer,10,993,70,36
Well1024a,1,993,0,0
Well19937a,1,993,0,0
Well19937c,1,993,0,0
Well44497a,1,993,0,0
Well44497b,1,993,0,0
Well512a,1,993,0,0
RealFieldElement,4,36,14,129
Beta,11,993,462,158
Erf,2,993,114,0
Gamma,22,993,602,219
package-info,1,993,0,0
Clusterable,1,993,0,0
Cluster,1,993,0,0
DBSCANClusterer,1,257,0,0
EuclideanDoublePoint,3,257,20,25
EuclideanIntegerPoint,2,993,4,25
KMeansPlusPlusClusterer,2,993,13,5
package-info,1,993,0,0
Covariance,4,993,60,38
package-info,1,993,0,0
PearsonsCorrelation,1,993,0,0
SpearmansCorrelation,3,993,23,13
StorelessBivariateCovariance,4,993,64,21
StorelessCovariance,5,993,191,106
AbstractStorelessUnivariateStatistic,3,993,13,9
AbstractUnivariateStatistic,2,993,45,19
AggregateSummaryStatistics,2,993,6,1
DescriptiveStatistics,7,993,103,82
FirstMoment,2,993,3,1
FourthMoment,3,993,4,2
GeometricMean,2,993,13,8
Kurtosis,3,993,12,12
Mean,2,993,17,9
package-info,1,993,0,0
SecondMoment,2,993,4,1
SemiVariance,4,993,22,35
Skewness,2,993,9,3
StandardDeviation,3,993,17,12
ThirdMoment,2,993,3,1
Variance,2,993,33,26
VectorialCovariance,1,993,0,0
VectorialMean,2,993,1,1
MultivariateSummaryStatistics,2,993,28,20
package-info,1,993,0,0
Max,2,993,8,4
Median,3,993,6,2
Min,2,993,8,4
package-info,1,993,0,0
Percentile,3,993,35,24
StatisticalMultivariateSummary,1,993,0,0
StatisticalSummary,1,993,0,0
StatisticalSummaryValues,1,993,0,0
StorelessUnivariateStatistic,2,993,6,4
package-info,1,993,0,0
Product,2,993,15,10
SummaryStatistics,3,993,39,36
Sum,2,993,15,10
SumOfLogs,2,993,8,4
SumOfSquares,2,993,8,4
SynchronizedDescriptiveStatistics,2,993,10,3
SynchronizedMultivariateSummaryStatistics,2,993,17,8
SynchronizedSummaryStatistics,2,993,21,9
UnivariateStatistic,3,993,8,5
WeightedEvaluation,2,993,11,2
Frequency,7,993,99,16
ChiSquareTest,4,993,30,107
GTest,4,312,23,23
MannWhitneyUTest,5,993,9,5
OneWayAnova,3,993,120,50
package-info,1,993,0,0
TestUtils,7,993,172,85
TTest,3,993,18,5
WilcoxonSignedRankTest,2,993,1,0
package-info,1,993,0,0
NaNStrategy,3,993,9,2
NaturalRanking,6,993,20,9
package-info,1,993,0,0
RankingAlgorithm,1,993,0,0
TiesStrategy,1,993,0,0
AbstractMultipleLinearRegression,3,993,26,12
GLSMultipleLinearRegression,2,993,5,5
MillerUpdatingRegression,6,993,61,90
ModelSpecificationException,1,993,0,0
MultipleLinearRegression,1,993,0,0
OLSMultipleLinearRegression,3,993,36,14
package-info,1,993,0,0
RegressionResults,3,993,24,24
SimpleRegression,4,993,30,19
UpdatingMultipleLinearRegression,2,993,8,2
StatUtils,3,993,84,72
DctNormalization,2,993,0,3
DftNormalization,2,993,0,4
DstNormalization,2,993,0,4
FastCosineTransformer,3,993,3,8
FastFourierTransformer,4,993,19,34
FastHadamardTransformer,2,993,10,12
FastSineTransformer,3,993,9,19
package-info,1,993,0,0
RealTransformer,3,993,26,18
TransformType,2,993,1,1
TransformUtils,2,993,3,4
ArithmeticUtils,7,993,249,95
BigRealField,1,993,0,0
BigReal,3,993,28,8
CompositeFormat,3,993,8,8
ContinuedFraction,5,993,77,95
Decimal64Field,1,872,0,0
Decimal64,5,872,306,11
DefaultTransformer,2,993,0,3
DoubleArray,1,993,0,0
FastMathCalc,2,993,1,1
FastMath,15,993,316,261
FastMathLiteralArrays,4,993,20,20
FastMathResources,2,993,0,298
Incrementor,6,993,37,31
IterationEvent,1,993,0,0
IterationListener,1,993,0,0
IterationManager,7,993,26,12
MathArrays,14,993,651,384
MathUtils,2,993,14,7
MultidimensionalCounter,4,993,18,16
NumberTransformer,1,993,0,0
OpenIntToDoubleHashMap,2,993,2,2
OpenIntToFieldHashMap,2,993,2,2
package-info,1,993,0,0
Pair,8,993,89,63
Precision,13,993,92,33
ResizableDoubleArray,26,993,631,360
TransformerMap,1,993,0,0
BinaryFunction,8,2568,44,154
BivariateFunction,2,1066,0,36
BivariateRealFunction,9,2568,15,55
ComposableFunction,10,2568,161,623
DifferentiableMultivariateFunction,3,1184,1,52
DifferentiableMultivariateRealFunction,4,2682,2,53
DifferentiableMultivariateVectorFunction,2,1179,0,36
DifferentiableMultivariateVectorialFunction,4,2682,2,38
DifferentiableUnivariateFunction,2,1185,0,34
DifferentiableUnivariateMatrixFunction,5,2682,4,39
DifferentiableUnivariateRealFunction,5,2682,4,38
DifferentiableUnivariateVectorFunction,2,1178,0,35
DifferentiableUnivariateVectorialFunction,5,2682,4,39
Abs,4,2157,3,37
Acosh,5,2157,18,52
Acos,5,2157,18,52
Add,4,2157,3,36
Asinh,5,2157,18,52
Asin,5,2157,18,52
Atan2,4,2157,3,37
Atanh,5,2157,18,52
Atan,5,2157,18,52
Cbrt,6,2157,19,53
Ceil,4,2150,3,37
Constant,5,2157,11,54
Cosh,5,2157,11,45
Cos,5,2157,18,52
Divide,4,2157,3,36
Exp,5,2157,18,52
Expm1,5,2157,18,52
Floor,4,2150,3,37
Gaussian,7,1947,130,213
HarmonicOscillator,6,1928,11,166
Identity,5,2157,11,44
Inverse,5,2157,18,51
Log10,5,2157,21,55
Log1p,5,2157,18,52
Logistic,8,1987,149,227
Logit,6,1909,11,169
Log,5,2157,18,52
Max,4,2157,3,37
Min,4,2157,3,37
Minus,5,2157,11,44
Multiply,4,2157,3,36
package-info,3,1392,1,27
Power,5,2157,18,62
Pow,4,2157,3,37
Rint,4,2150,3,37
Sigmoid,9,1987,140,178
Signum,4,2150,3,37
Sinc,9,2157,101,135
Sinh,5,2157,11,45
Sin,5,2157,11,45
Sqrt,5,2157,18,52
StepFunction,9,1973,28,117
Subtract,4,2157,3,36
Tanh,5,2157,19,53
Tan,5,2157,19,53
Ulp,4,2150,3,37
FunctionUtils,11,2157,223,393
